Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Land Rover,Range Rover,2016,premium unleaded (recommended),380,6,AUTOMATIC,four wheel drive,4,"Luxury,Performance",Large,4dr SUV,23,17,258,91950.00
Land Rover,Range Rover,2016,diesel,254,6,AUTOMATIC,four wheel drive,4,"Diesel,Luxury",Large,4dr SUV,29,22,258,93450.00
Ford,Ranger,2009,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,21,5657,17990.00
Ford,Ranger,2009,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,21,5657,17680.00
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15,5657,21050.00
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,19,15,5657,22305.00
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,5657,24255.00
Ford,Ranger,2009,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,21,5657,16395.00
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,19,15,5657,24535.00
Ford,Ranger,2009,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,21,5657,18805.00
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,5657,23575.00
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,19,15,5657,22985.00
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,5657,25805.00
Ford,Ranger,2009,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,21,5657,17665.00
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15,5657,21675.00
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,19,15,5657,21810.00
Ford,Ranger,2009,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,26,21,5657,17890.00
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,21,15,5657,20405.00
Ford,Ranger,2009,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,26,21,5657,19080.00
Ford,Ranger,2010,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,27,22,5657,20580.00
Ford,Ranger,2010,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15,5657,23220.00
Ford,Ranger,2010,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15,5657,22485.00
Ford,Ranger,2010,regular unleaded,207,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,21,15,5657,22155.00
Ford,Ranger,2010,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,5657,25800.00
Ford,Ranger,2010,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,27,22,5657,19515.00
Ford,Ranger,2010,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,27,22,5657,17820.00
Ford,Ranger,2010,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,5657,24905.00
Ford,Ranger,2010,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,27,22,5657,18960.00
Ford,Ranger,2010,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,27,22,5657,19105.00
Ford,Ranger,2010,regular unleaded,207,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,19,15,5657,23570.00
Ford,Ranger,2011,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,27,22,5657,18160.00
Ford,Ranger,2011,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,16,5657,23495.00
Ford,Ranger,2011,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,16,5657,22640.00
Ford,Ranger,2011,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,27,22,5657,20740.00
Ford,Ranger,2011,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,5657,26070.00
Ford,Ranger,2011,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,27,22,5657,19855.00
Ford,Ranger,2011,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,5657,25060.00
Ford,Ranger,2011,regular unleaded,207,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,21,16,5657,22425.00
Ford,Ranger,2011,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,27,22,5657,19120.00
Aston Martin,Rapide S,2014,premium unleaded (required),550,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,Sedan,19,13,259,198250.00
Aston Martin,Rapide S,2015,premium unleaded (required),552,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,Sedan,22,14,259,203995.00
Aston Martin,Rapide S,2016,premium unleaded (required),552,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,Sedan,22,14,259,206000.00
Aston Martin,Rapide,2010,premium unleaded (required),470,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,Sedan,19,13,259,197850.00
Aston Martin,Rapide,2011,premium unleaded (required),470,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,Sedan,19,13,259,207895.00
Aston Martin,Rapide,2012,premium unleaded (required),470,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,Sedan,19,13,259,226850.00
Aston Martin,Rapide,2012,premium unleaded (required),470,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,Sedan,19,13,259,207895.00
Toyota,RAV4 EV,2012,electric,154,,DIRECT_DRIVE,front wheel drive,4,Crossover,Midsize,4dr SUV,74,78,2031,49800.00
Toyota,RAV4 EV,2013,electric,,0,DIRECT_DRIVE,front wheel drive,4,Crossover,Midsize,4dr SUV,74,78,2031,49800.00
Toyota,RAV4 EV,2014,electric,,0,DIRECT_DRIVE,front wheel drive,4,Crossover,Midsize,4dr SUV,74,78,2031,49800.00
Toyota,RAV4 Hybrid,2016,regular unleaded,194,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Midsize,4dr SUV,31,34,2031,28370.00
Toyota,RAV4 Hybrid,2016,regular unleaded,194,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Midsize,4dr SUV,31,34,2031,33610.00
Toyota,RAV4 Hybrid,2017,regular unleaded,194,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Midsize,4dr SUV,30,34,2031,34030.00
Toyota,RAV4 Hybrid,2017,regular unleaded,194,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Midsize,4dr SUV,30,34,2031,29030.00
Toyota,RAV4 Hybrid,2017,regular unleaded,194,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Midsize,4dr SUV,30,34,2031,32185.00
Toyota,RAV4,2015,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,31,24,2031,25240.00
Toyota,RAV4,2015,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22,2031,29850.00
Toyota,RAV4,2015,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,31,24,2031,28450.00
Toyota,RAV4,2015,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22,2031,26640.00
Toyota,RAV4,2015,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,31,24,2031,23680.00
Toyota,RAV4,2015,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22,2031,25080.00
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,31,24,2031,29265.00
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22,2031,25750.00
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,31,24,2031,26270.00
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,31,24,2031,24350.00
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22,2031,30665.00
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,31,24,2031,31510.00
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22,2031,32910.00
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22,2031,27670.00
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,29,23,2031,31830.00
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,22,2031,28230.00
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,22,2031,26310.00
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,30,23,2031,24910.00
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,22,2031,36150.00
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,22,2031,33230.00
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,29,23,2031,34750.00
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,30,23,2031,26830.00
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,30,23,2031,29985.00
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,22,2031,31385.00
Lexus,RC 200t,2016,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,32,22,454,39995.00
Lexus,RC 200t,2017,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,32,22,454,40155.00
Lexus,RC 300,2016,premium unleaded (required),255,6,AUTOMATIC,all wheel drive,2,Luxury,Midsize,Coupe,26,19,454,42610.00
Lexus,RC 300,2017,premium unleaded (required),255,6,AUTOMATIC,all wheel drive,2,Luxury,Midsize,Coupe,26,19,454,42770.00
Lexus,RC 350,2015,premium unleaded (required),306,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,28,19,454,42790.00
Lexus,RC 350,2015,premium unleaded (required),306,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,26,19,454,45025.00
Lexus,RC 350,2016,premium unleaded (required),306,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,26,19,454,45015.00
Lexus,RC 350,2016,premium unleaded (required),306,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,28,19,454,42780.00
Lexus,RC 350,2017,premium unleaded (required),306,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,26,19,454,45175.00
Lexus,RC 350,2017,premium unleaded (required),306,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,28,19,454,43010.00
Lexus,RC F,2015,premium unleaded (required),467,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,25,16,454,62400.00
Lexus,RC F,2016,premium unleaded (required),467,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,25,16,454,62805.00
Lexus,RC F,2017,premium unleaded (required),467,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,25,16,454,64165.00
Acura,RDX,2015,premium unleaded (recommended),273,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,36495.00
Acura,RDX,2015,premium unleaded (recommended),273,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,40195.00
Acura,RDX,2015,premium unleaded (recommended),273,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,38795.00
Acura,RDX,2015,premium unleaded (recommended),273,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,35095.00
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,29,20,204,36670.00
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,19,204,36870.00
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,19,204,41870.00
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,29,20,204,39070.00
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,29,20,204,35370.00
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,19,204,38170.00
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,29,20,204,40370.00
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,29,20,204,42020.00
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,19,204,40570.00
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,19,204,43520.00
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,38370.00
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,39270.00
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,42220.00
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,42070.00
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,36870.00
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,37070.00
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,43720.00
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,40770.00
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,40570.00
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,35570.00
Buick,Reatta,1990,regular unleaded,165,6,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,25,16,155,2000.00
Buick,Reatta,1990,regular unleaded,165,6,AUTOMATIC,front wheel drive,2,Luxury,Compact,Convertible,25,16,155,2000.00
Buick,Reatta,1991,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,Luxury,Compact,Convertible,25,16,155,2000.00
Buick,Reatta,1991,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,25,16,155,2000.00
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,30,21,155,28565.00
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,30,21,155,34065.00
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,30,21,155,31565.00
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,30,21,155,28990.00
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,155,36490.00
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,155,31415.00
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,155,33990.00
Buick,Regal,2016,flex-fuel (unleaded/E85),182,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,31,19,155,27065.00
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,155,34325.00
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,"Performance,Hybrid",Midsize,Sedan,30,21,155,31900.00
Buick,Regal,2017,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,29,21,155,31615.00
Buick,Regal,2017,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,155,36540.00
Buick,Regal,2017,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,29,21,155,34115.00
Buick,Regal,2017,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,155,34040.00
Buick,Regal,2017,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,29,21,155,28615.00
Buick,Regal,2017,flex-fuel (unleaded/E85),182,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,30,19,155,27065.00
Buick,Regal,2017,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,155,31465.00
Oldsmobile,Regency,1997,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,26,17,26,2000.00
Oldsmobile,Regency,1998,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,17,26,2084.00
Buick,Rendezvous,2005,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,16,155,29970.00
Buick,Rendezvous,2005,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,17,155,26780.00
Buick,Rendezvous,2006,regular unleaded,195,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,23,17,155,24280.00
Buick,Rendezvous,2006,regular unleaded,195,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,155,27780.00
Buick,Rendezvous,2007,regular unleaded,196,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,23,17,155,28765.00
Buick,Rendezvous,2007,regular unleaded,196,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,23,17,155,25190.00
Suzuki,Reno,2006,regular unleaded,126,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,481,15399.00
Suzuki,Reno,2006,regular unleaded,126,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,481,16299.00
Suzuki,Reno,2006,regular unleaded,126,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,481,14249.00
Suzuki,Reno,2006,regular unleaded,126,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,481,13299.00
Suzuki,Reno,2006,regular unleaded,126,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,481,15149.00
Suzuki,Reno,2006,regular unleaded,126,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,481,14199.00
Suzuki,Reno,2007,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,481,14699.00
Suzuki,Reno,2007,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,481,15049.00
Suzuki,Reno,2007,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,481,15199.00
Suzuki,Reno,2007,regular unleaded,127,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,481,13599.00
Suzuki,Reno,2007,regular unleaded,127,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,481,14099.00
Suzuki,Reno,2008,regular unleaded,127,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,481,13839.00
Suzuki,Reno,2008,regular unleaded,127,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,481,14339.00
Suzuki,Reno,2008,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,481,15349.00
Suzuki,Reno,2008,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,481,14939.00
Lamborghini,Reventon,2008,premium unleaded (required),650,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Compact,Coupe,14,9,1158,1500000.00
Honda,Ridgeline,2013,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2202,37380.00
Honda,Ridgeline,2013,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2202,30195.00
Honda,Ridgeline,2013,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2202,32155.00
Honda,Ridgeline,2013,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2202,35030.00
Honda,Ridgeline,2013,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2202,29450.00
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2202,37505.00
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2202,37505.00
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2202,30720.00
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2202,35155.00
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2202,29575.00
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2202,32380.00
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,N/A,Large,Crew Cab Pickup,25,18,2202,37730.00
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,N/A,Large,Crew Cab Pickup,25,18,2202,42870.00
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,N/A,Large,Crew Cab Pickup,25,18,2202,33315.00
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,N/A,Large,Crew Cab Pickup,26,19,2202,35930.00
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,N/A,Large,Crew Cab Pickup,26,19,2202,33015.00
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,N/A,Large,Crew Cab Pickup,26,19,2202,31515.00
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,N/A,Large,Crew Cab Pickup,26,19,2202,33780.00
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,N/A,Large,Crew Cab Pickup,26,19,2202,29475.00
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,N/A,Large,Crew Cab Pickup,25,18,2202,35580.00
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,N/A,Large,Crew Cab Pickup,25,18,2202,31275.00
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,N/A,Large,Crew Cab Pickup,25,18,2202,41370.00
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,N/A,Large,Crew Cab Pickup,25,18,2202,34815.00
Kia,Rio,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,37,27,1720,15190.00
Kia,Rio,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,27,1720,18290.00
Kia,Rio,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,27,1720,13990.00
Kia,Rio,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,37,27,1720,18090.00
Kia,Rio,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,27,1720,17190.00
Kia,Rio,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,37,27,1720,16990.00
Kia,Rio,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,27,1720,15290.00
Kia,Rio,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,37,27,1720,13990.00
